EmpIoyee_ID,FirstName,LastName,HireDate,TerminationDate,ADEmail,EmployeeStatus,EmployeeType,EmployeeClassificationType,DepartmentType,DOB,State,JobFunctionDescription,GenderCode,Performance Score,Current Employee Rating
2282,Molly,Fischer,2020-09-10,2021-05-22,molly.fischer@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,12-05-1990,MA,Associate,Male,Fully Meets,3
2283,Anaya,Stanton,2022-05-25,2022-11-17,anaya.stanton@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,22-03-1962,OR,Manager,Male,Fully Meets,3
2284,Jaden,Houston,2019-02-15,2019-12-09,jaden.houston@bilearner.com,Terminated,Part-Time,Part-Time,Admin Offices,24-05-1971,MA,Technician,Male,Fully Meets,3
2285,Lance,Bailey,2018-09-28,2023-02-01,lance.bailey@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,21-04-1985,MA,Laborer,Male,Fully Meets,3
2286,Quintin,Hicks,2018-12-12,NA,quintin.hicks@bilearner.com,Active,Full-Time,Temporary,IT/IS,29-02-1972,MA,Engineer,Female,Fully Meets,3
2287,Mauricio,Meyers,2021-12-01,NA,mauricio.meyers@bilearner.com,Active,Contract,Full-Time,IT/IS,29-08-1990,MA,Flagger,Female,Fully Meets,3
2288,Tess,Reilly,2022-01-12,NA,tess.reilly@bilearner.com,Active,Full-Time,Temporary,Sales,20-04-2000,MA,Laborer,Female,Fully Meets,3
2289,Reece,Callahan,2020-10-27,2022-09-28,reece.callahan@bilearner.com,Terminated,Full-Time,Part-Time,IT/IS,10-01-1966,MA,Foreman,Female,Fully Meets,3
2290,Tyrell,Fuentes,2020-11-02,2022-06-21,tyrell.fuentes@bilearner.com,Terminated,Contract,Part-Time,IT/IS,19-03-1961,MA,Flagger,Female,Fully Meets,3
2291,Benjamin,Kaufman,2021-04-24,2023-02-28,benjamin.kaufman@bilearner.com,Terminated,Part-Time,Part-Time,IT/IS,26-11-1959,MA,Model Assistant,Male,Fully Meets,3
2292,Ayla,Mcgrath,2020-06-29,2023-08-03,ayla.mcgrath@bilearner.com,Terminated,Full-Time,Temporary,IT/IS,04-01-2001,MA,Driller,Male,Fully Meets,3
2293,Katelyn,Stevens,2021-07-15,NA,katelyn.stevens@bilearner.com,Active,Contract,Temporary,IT/IS,10-05-1993,MA,Laborer,Male,Fully Meets,3
2294,Jaiden,Christian,2023-06-20,NA,jaiden.christian@bilearner.com,Active,Part-Time,Part-Time,IT/IS,08-03-1965,MA,Laborer,Male,Fully Meets,3
2295,Elliott,Odonnell,2019-09-22,2022-11-10,elliott.odonnell@bilearner.com,Terminated,Full-Time,Full-Time,IT/IS,25-11-1998,MA,Assistant,Male,Fully Meets,3
2296,Ronnie,Dillon,2022-02-22,NA,ronnie.dillon@bilearner.com,Active,Full-Time,Full-Time,IT/IS,30-01-1968,MA,Groundman,Female,Fully Meets,3
2297,Gideon,Saunders,2020-07-01,2022-06-26,gideon.saunders@bilearner.com,Terminated,Full-Time,Full-Time,Sales,07-04-1969,MA,Coordinator,Female,Fully Meets,3
2298,Valerie,Davis,2021-05-13,2021-12-11,valerie.davis@bilearner.com,Terminated,Part-Time,Part-Time,IT/IS,20-10-1957,MA,Coordinator,Female,Fully Meets,3
2299,Jamarcus,Thomas,2021-05-30,NA,jamarcus.thomas@bilearner.com,Active,Contract,Part-Time,IT/IS,29-09-1947,MA,Technician,Male,Fully Meets,3
2300,Alden,Powers,2019-07-04,NA,alden.powers@bilearner.com,Active,Contract,Full-Time,IT/IS,21-01-1981,MA,Clerk,Male,Fully Meets,3
2301,Haylie,Arnold,2019-05-31,2022-05-31,haylie.arnold@bilearner.com,Terminated,Full-Time,Full-Time,IT/IS,16-02-1996,MA,Foreman,Male,Fully Meets,3
2302,James,Cockel,2020-03-13,NA,james.cockel@bilearner.com,Active,Full-Time,Temporary,Production       ,11-01-1972,MA,Foreman,Male,Fully Meets,3
2303,Donna,Brill,2020-01-06,2020-12-24,donna.brill@bilearner.com,Terminated,Contract,Part-Time,Production       ,30-12-1946,MA,Foreman,Female,Fully Meets,3
2304,Kristen,Squatrito,2023-04-30,NA,kristen.squatrito@bilearner.com,Active,Full-Time,Part-Time,Production       ,10-06-1976,MA,Technician,Female,Fully Meets,3
2305,Erasumus,Monkfish,2021-07-11,2022-02-08,erasumus.monkfish@bilearner.com,Terminated,Contract,Temporary,Production       ,22-03-1947,MA,Engineer,Male,Fully Meets,3
2306,May,Roberson,2021-07-02,2021-12-13,may.roberson@bilearner.com,Terminated,Contract,Temporary,Production       ,13-04-1961,MA,Engineer,Female,Fully Meets,3
2307,Shana,Maurice,2019-10-23,2020-12-03,shana.maurice@bilearner.com,Terminated,Full-Time,Temporary,Production       ,15-02-1950,MA,Laborer,Female,Fully Meets,3
2308,Raul,Garcia,2019-01-19,NA,raul.garcia@bilearner.com,Active,Contract,Full-Time,Production       ,22-06-1942,MA,Driver,Male,Fully Meets,3
2309,Rachael,Baczenski,2021-01-08,2023-01-14,rachael.baczenski@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,08-04-1942,MA,Mechanic,Female,Fully Meets,3
2310,Enrico,Langton,2019-01-29,2022-07-08,enrico.langton@bilearner.com,Terminated,Contract,Part-Time,Production       ,25-08-1955,MA,Technician,Male,Fully Meets,3
2311,Colleen,Zima,2018-10-27,NA,colleen.zima@bilearner.com,Active,Contract,Full-Time,Production       ,26-02-1983,MA,Engineer,Female,Fully Meets,3
2312,Phil,Close,2023-05-30,2023-07-05,phil.close@bilearner.com,Terminated,Contract,Part-Time,Production       ,17-11-1983,MA,Coordinator,Male,Fully Meets,3
2313,Hang T,Wolk,2019-07-15,2023-05-01,hang t.wolk@bilearner.com,Terminated,Contract,Full-Time,Production       ,11-01-1982,MA,Laborer,Female,Fully Meets,3
2314,Lei-Ming,Nguyen,2020-03-17,2021-08-02,lei-ming.nguyen@bilearner.com,Terminated,Contract,Part-Time,Production       ,03-04-1963,MA,Laborer,Female,Fully Meets,3
2315,Denisa S,Dobrin,2022-09-16,NA,denisa s.dobrin@bilearner.com,Active,Contract,Temporary,Production       ,11-01-1981,MA,Drafter,Female,Fully Meets,3
2316,Maryellen,Jackson,2021-01-04,NA,maryellen.jackson@bilearner.com,Active,Part-Time,Part-Time,Production       ,02-03-1971,MA,Laborer,Female,Fully Meets,3
2317,David,Gordon,2018-11-30,NA,david.gordon@bilearner.com,Active,Full-Time,Temporary,Production       ,03-06-2001,MA,Supervisor,Male,Fully Meets,3
2318,Mei,Trang,2022-07-24,NA,mei.trang@bilearner.com,Active,Full-Time,Full-Time,Production       ,05-05-1947,MA,Driller,Female,Fully Meets,3
2319,Lindsey,Langford,2022-02-05,NA,lindsey.langford@bilearner.com,Active,Contract,Part-Time,Production       ,26-09-1989,MA,Foreman,Female,Fully Meets,3
2320,Brad,Pitt,2020-04-23,2022-01-07,brad.pitt@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,06-04-1962,MA,Vp,Male,Fully Meets,3
2321,Susan,Good,2023-06-23,2023-07-10,susan.good@bilearner.com,Terminated,Full-Time,Temporary,Production       ,02-08-1992,MA,Splicer,Female,Fully Meets,3
2322,Ashley,Rose,2022-01-13,2022-07-05,ashley.rose@bilearner.com,Terminated,Part-Time,Temporary,Production       ,09-01-1973,MA,Laborer,Female,Fully Meets,3
2323,Kaeden,Gonzales,2020-11-26,NA,kaeden.gonzales@bilearner.com,Active,Contract,Temporary,Production       ,03-02-1964,MA,Project Manager,Female,Fully Meets,3
2324,Alissa,Frey,2018-12-07,NA,alissa.frey@bilearner.com,Active,Full-Time,Full-Time,Production       ,11-04-1977,MA,Tower Hand,Female,Fully Meets,3
2325,Presley,Steele,2023-04-19,NA,presley.steele@bilearner.com,Active,Contract,Temporary,Production       ,29-05-2001,MA,Lineman,Female,Fully Meets,3
2326,Boston,Avila,2022-03-05,2022-04-08,boston.avila@bilearner.com,Terminated,Part-Time,Temporary,Production       ,04-11-1982,MA,Mechanic,Male,Fully Meets,3
2327,Rodolfo,Michael,2019-06-20,2019-10-14,rodolfo.michael@bilearner.com,Terminated,Contract,Full-Time,Production       ,07-03-1943,MA,Assistant,Male,Fully Meets,3
2328,Felix,Fritz,2022-09-13,NA,felix.fritz@bilearner.com,Active,Part-Time,Temporary,Production       ,18-11-1991,MA,Manager,Male,Fully Meets,3
2329,Amira,Mcmillan,2019-01-02,NA,amira.mcmillan@bilearner.com,Active,Part-Time,Full-Time,Production       ,05-10-1994,MA,Foreman,Male,Fully Meets,3
2330,Annabelle,Graham,2022-06-06,NA,annabelle.graham@bilearner.com,Active,Part-Time,Part-Time,Production       ,25-03-1961,MA,Operator,Male,Fully Meets,3
2331,Leia,Mccann,2020-01-09,NA,leia.mccann@bilearner.com,Active,Full-Time,Temporary,Production       ,01-02-1985,MA,Director,Female,Fully Meets,3
2332,Henry,Gray,2019-01-03,NA,henry.gray@bilearner.com,Active,Part-Time,Part-Time,Production       ,22-05-1958,MA,Administrator,Male,Fully Meets,3
2333,Jose,Houston,2021-01-23,2022-10-23,jose.houston@bilearner.com,Terminated,Contract,Part-Time,Production       ,11-12-1947,MA,Coordinator,Male,Fully Meets,3
2334,Janessa,Mcconnell,2020-02-08,2020-05-04,janessa.mcconnell@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,20-08-1993,MA,Foreman,Male,Fully Meets,3
2335,Samson,Ellis,2021-10-29,2022-08-02,samson.ellis@bilearner.com,Terminated,Contract,Temporary,Production       ,16-05-1961,MA,Technician,Female,Fully Meets,3
2336,Lauren,Kent,2023-07-04,2023-07-12,lauren.kent@bilearner.com,Terminated,Contract,Part-Time,Production       ,19-02-2001,MA,Foreman,Female,Fully Meets,3
2337,Mckenzie,Mack,2023-04-06,NA,mckenzie.mack@bilearner.com,Active,Part-Time,Full-Time,Production       ,13-01-1950,MA,Model Assistant,Female,Fully Meets,3
2338,Donavan,Chavez,2023-01-17,NA,donavan.chavez@bilearner.com,Active,Full-Time,Temporary,Production       ,02-01-1949,MA,Engineer,Female,Fully Meets,3
2339,Haiden,Coffey,2019-10-17,NA,haiden.coffey@bilearner.com,Active,Contract,Part-Time,Production       ,07-09-1991,MA,Field Project Manager,Female,Fully Meets,3
2340,Kasey,Alexander,2019-06-22,2021-05-01,kasey.alexander@bilearner.com,Terminated,Contract,Temporary,Production       ,15-07-1957,MA,Laborer,Female,Fully Meets,3
2341,Kenneth,Peters,2023-02-10,2023-05-01,kenneth.peters@bilearner.com,Terminated,Contract,Full-Time,Production       ,31-12-1995,MA,Supervisor,Female,Fully Meets,3
2342,Lucia,Hudson,2022-10-13,2023-05-02,lucia.hudson@bilearner.com,Terminated,Contract,Temporary,Production       ,26-02-1977,MA,Lineman,Female,Fully Meets,3
2343,Rashad,Randall,2023-03-07,2023-04-27,rashad.randall@bilearner.com,Terminated,Contract,Temporary,Production       ,29-04-1974,MA,Technician,Male,Fully Meets,3
2344,Hayley,York,2018-09-12,NA,hayley.york@bilearner.com,Active,Part-Time,Full-Time,Production       ,05-03-1971,MA,Director,Male,Fully Meets,3
2345,Salma,Shepard,2020-06-27,NA,salma.shepard@bilearner.com,Active,Part-Time,Part-Time,Production       ,27-08-1950,MA,Mechanic,Male,Fully Meets,3
2346,Hallie,Thornton,2018-12-28,2022-01-28,hallie.thornton@bilearner.com,Terminated,Contract,Part-Time,Production       ,28-06-1954,MA,Laborer,Male,Fully Meets,3
2347,Tiana,Bishop,2021-01-20,2023-03-08,tiana.bishop@bilearner.com,Terminated,Part-Time,Temporary,Production       ,22-03-1942,MA,Administrative,Male,Fully Meets,3
2348,Regina,Garcia,2019-09-14,2023-02-06,regina.garcia@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,24-09-1989,MA,Technician,Female,Fully Meets,3
2349,Julie,Cochran,2018-10-06,2019-12-12,julie.cochran@bilearner.com,Terminated,Contract,Full-Time,Production       ,11-05-1997,MA,Engineer,Male,Fully Meets,3
2350,Yamilet,Pierce,2021-08-03,2022-11-01,yamilet.pierce@bilearner.com,Terminated,Full-Time,Temporary,Production       ,11-03-1955,MA,Engineer,Male,Fully Meets,3
2351,Amare,Hartman,2019-07-05,2021-05-26,amare.hartman@bilearner.com,Terminated,Full-Time,Temporary,Production       ,25-04-1962,MA,Splicer,Female,Fully Meets,3
2352,Cannon,Lee,2019-04-25,NA,cannon.lee@bilearner.com,Active,Full-Time,Full-Time,Production       ,18-05-1949,MA,Foreman,Female,Fully Meets,3
2353,Yael,Hodge,2023-07-15,NA,yael.hodge@bilearner.com,Active,Full-Time,Temporary,Production       ,04-05-1961,MA,Director,Female,Fully Meets,3
2354,Colton,Booker,2022-12-10,2023-02-11,colton.booker@bilearner.com,Terminated,Contract,Temporary,Production       ,11-07-1993,MA,Engineer,Female,Fully Meets,3
2355,Abril,Cunningham,2019-05-02,NA,abril.cunningham@bilearner.com,Active,Contract,Part-Time,Production       ,11-12-1983,MA,Supervisor,Female,Fully Meets,3
2356,Braxton,House,2019-01-13,2023-07-02,braxton.house@bilearner.com,Terminated,Contract,Temporary,Production       ,08-10-1950,MA,Groundman,Female,Fully Meets,3
2357,Destiney,Pearson,2021-06-09,NA,destiney.pearson@bilearner.com,Active,Part-Time,Part-Time,Production       ,07-12-1981,MA,Laborer,Female,Fully Meets,3
2358,Trystan,Ramos,2023-08-02,2023-08-02,trystan.ramos@bilearner.com,Terminated,Part-Time,Temporary,Production       ,30-03-1971,MA,Technician,Female,Fully Meets,3
2359,Miley,Gutierrez,2023-06-17,NA,miley.gutierrez@bilearner.com,Active,Full-Time,Full-Time,Production       ,17-01-1950,MA,Director,Female,Fully Meets,3
2360,Tara,Hoover,2022-03-31,2022-06-14,tara.hoover@bilearner.com,Terminated,Full-Time,Temporary,Production       ,10-11-1979,MA,Laborer,Male,Fully Meets,3
2361,Layla,Gutierrez,2019-04-06,2020-08-15,layla.gutierrez@bilearner.com,Terminated,Contract,Temporary,Production       ,10-07-1956,MA,Engineer,Male,Fully Meets,3
2362,Jakayla,Hall,2020-07-11,NA,jakayla.hall@bilearner.com,Active,Contract,Full-Time,Production       ,08-02-1976,MA,Engineer,Male,Fully Meets,3
2363,Jayson,Ferguson,2023-04-22,NA,jayson.ferguson@bilearner.com,Active,Contract,Part-Time,Production       ,17-02-1963,MA,Engineer,Male,Fully Meets,3
2364,Nick,Daniels,2022-12-02,2023-04-08,nick.daniels@bilearner.com,Terminated,Part-Time,Part-Time,Production       ,09-03-1956,MA,Lineman,Female,Fully Meets,3
2365,Marvin,Abbott,2021-03-06,2023-04-26,marvin.abbott@bilearner.com,Terminated,Contract,Temporary,Production       ,02-08-1981,MA,Clerk,Female,Fully Meets,3
2366,Sawyer,Oliver,2019-05-21,NA,sawyer.oliver@bilearner.com,Active,Full-Time,Temporary,Production       ,02-04-1950,MA,Planner,Male,Fully Meets,3
2367,Linda,Barajas,2018-10-23,2022-12-02,linda.barajas@bilearner.com,Terminated,Full-Time,Temporary,Production       ,22-05-1945,MA,Director,Female,Fully Meets,3
2368,Chance,Blackwell,2021-05-26,NA,chance.blackwell@bilearner.com,Active,Contract,Temporary,Production       ,13-08-1963,MA,Administrator,Female,Fully Meets,3
2369,Antonio,Mccoy,2019-12-01,2020-06-08,antonio.mccoy@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,04-04-1960,MA,Manager,Female,Fully Meets,3
2370,Emmett,Mercado,2021-06-07,2022-12-13,emmett.mercado@bilearner.com,Terminated,Contract,Full-Time,Production       ,26-06-1976,MA,Driver,Female,Fully Meets,3
2371,Clara,Wheeler,2020-10-13,2022-11-09,clara.wheeler@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,18-09-1987,MA,Laborer,Female,Fully Meets,3
2372,Kieran,Morse,2022-10-30,NA,kieran.morse@bilearner.com,Active,Part-Time,Full-Time,Production       ,07-12-1985,MA,Splicer,Female,Fully Meets,3
2373,Aliyah,Schmitt,2022-09-04,2023-05-30,aliyah.schmitt@bilearner.com,Terminated,Part-Time,Temporary,Production       ,19-02-1989,MA,Technician,Male,Fully Meets,3
2374,Kyan,Morrison,2019-10-18,2021-04-19,kyan.morrison@bilearner.com,Terminated,Part-Time,Full-Time,Production       ,05-04-1976,MA,Lineman,Female,Fully Meets,3
2375,Rayan,Stephenson,2021-07-25,2023-01-23,rayan.stephenson@bilearner.com,Terminated,Full-Time,Temporary,Production       ,06-08-1989,MA,Technician,Female,Fully Meets,3
2376,Gael,Jacobs,2020-03-31,NA,gael.jacobs@bilearner.com,Active,Part-Time,Temporary,Production       ,13-08-1982,MA,Driller,Female,Fully Meets,3
2377,Stephany,Neal,2019-11-11,2023-08-02,stephany.neal@bilearner.com,Terminated,Full-Time,Full-Time,Production       ,11-05-1982,MA,Billing,Female,Fully Meets,3
2378,Trevon,Deleon,2021-12-05,2022-03-02,trevon.deleon@bilearner.com,Terminated,Part-Time,Temporary,Production       ,20-07-1957,MA,Laborer,Male,Fully Meets,3
2379,Phoenix,Pitts,2018-12-17,2022-09-03,phoenix.pitts@bilearner.com,Terminated,Contract,Temporary,Production       ,03-02-1969,MA,Laborer,Male,Fully Meets,3
2380,Nola,Gillespie,2022-03-06,NA,nola.gillespie@bilearner.com,Active,Part-Time,Full-Time,Production       ,25-06-1951,MA,Laborer,Male,Fully Meets,3
2381,Jeramiah,Schwartz,2019-09-04,NA,jeramiah.schwartz@bilearner.com,Active,Contract,Full-Time,Production       ,13-11-1979,MA,Lineman,Female,Fully Meets,3
2382,Aaden,Mercer,2023-07-26,NA,aaden.mercer@bilearner.com,Active,Part-Time,Part-Time,Production       ,25-09-1983,MA,Coordinator,Female,Fully Meets,3
2383,Nathalia,Good,2022-12-19,2023-05-19,nathalia.good@bilearner.com,Terminated,Contract,Part-Time,Production       ,24-11-1966,MA,Supervisor,Female,Fully Meets,3
2384,Zaria,Benton,2021-08-17,NA,zaria.benton@bilearner.com,Active,Full-Time,Part-Time,Production       ,30-11-1994,MA,Engineer,Male,Fully Meets,3
2385,Miley,Ortega,2022-06-11,NA,miley.ortega@bilearner.com,Active,Contract,Full-Time,Production       ,11-12-1977,MA,Project Manager,Female,Fully Meets,3
2386,Julia,Farmer,2021-10-01,2023-06-18,julia.farmer@bilearner.com,Terminated,Contract,Full-Time,Production       ,29-04-1978,MA,Manager,Female,Fully Meets,3
2387,Valentin,Lam,2020-08-04,NA,valentin.lam@bilearner.com,Active,Contract,Temporary,Production       ,12-01-1980,MA,Lineman,Female,Fully Meets,3
2388,Darnell,Ritter,2022-02-11,NA,darnell.ritter@bilearner.com,Active,Full-Time,Part-Time,Production       ,08-03-1980,MA,Laborer,Female,Fully Meets,3
2389,Kierra,Lozano,2020-06-22,NA,kierra.lozano@bilearner.com,Active,Contract,Part-Time,Production       ,13-05-1961,MA,Manager,Female,Fully Meets,3
2390,Jamari,Dunn,2020-08-28,NA,jamari.dunn@bilearner.com,Active,Contract,Temporary,Production       ,10-05-1951,MA,Supervisor,Female,Fully Meets,3
2391,Zoey,Page,2019-05-06,2022-04-09,zoey.page@bilearner.com,Terminated,Contract,Temporary,Production       ,07-01-1987,MA,Lineman,Female,Fully Meets,3
2392,Kendra,Velez,2021-07-08,NA,kendra.velez@bilearner.com,Active,Contract,Part-Time,Production       ,07-01-1956,MA,Laborer,Male,Fully Meets,3
2393,Alison,Fuller,2022-07-02,NA,alison.fuller@bilearner.com,Active,Full-Time,Temporary,Production       ,24-10-1948,MA,Technician,Female,Fully Meets,3
2394,Toby,Cooley,2023-05-04,NA,toby.cooley@bilearner.com,Active,Full-Time,Part-Time,Production       ,01-02-1980,MA,Shop,Female,Fully Meets,3
2395,Emilie,Hood,2022-12-19,NA,emilie.hood@bilearner.com,Active,Full-Time,Full-Time,Production       ,19-07-1980,MA,Accountant,Female,Fully Meets,3
2396,Cortez,Pena,2022-03-26,NA,cortez.pena@bilearner.com,Active,Contract,Part-Time,Production       ,24-12-1950,MA,Groundman,Female,Fully Meets,3
2397,Abbigail,Blanchard,2021-05-09,2022-11-12,abbigail.blanchard@bilearner.com,Terminated,Contract,Full-Time,Production       ,25-11-1960,MA,Assistant,Male,Fully Meets,3
2398,Abby,Curtis,2020-01-09,2022-03-10,abby.curtis@bilearner.com,Terminated,Contract,Temporary,Production       ,02-03-1960,MA,Vp,Male,Fully Meets,3
2399,Giana,Moore,2021-05-16,2023-05-14,giana.moore@bilearner.com,Terminated,Contract,Part-Time,Production       ,05-12-1996,MA,Laborer,Male,Fully Meets,3
2400,Giada,Santos,2021-01-31,2022-06-03,giada.santos@bilearner.com,Terminated,Part-Time,Temporary,Production       ,17-11-1941,MA,Foreman,Female,Exceeds,3
2401,Jessie,Church,2021-09-19,2022-09-14,jessie.church@bilearner.com,Terminated,Contract,Full-Time,Production       ,21-05-1982,MA,Operator,Female,Needs Improvement,3
2402,Kaylah,Ramos,2020-03-01,2022-03-26,kaylah.ramos@bilearner.com,Terminated,Part-Time,Temporary,Production       ,09-04-1983,MA,Foreman,Male,Exceeds,3
2403,Camille,Fritz,2020-02-29,NA,camille.fritz@bilearner.com,Active,Part-Time,Temporary,Production       ,13-08-1987,MA,Project Manager,Male,Exceeds,3
2404,Deangelo,Murillo,2018-12-08,NA,deangelo.murillo@bilearner.com,Active,Full-Time,Temporary,Production       ,26-11-1960,MA,Administrative,Female,Needs Improvement,3
2405,Emerson,Gallagher,2022-06-26,2023-06-15,emerson.gallagher@bilearner.com,Terminated,Part-Time,Temporary,Production       ,14-10-1970,MA,Technician,Female,Needs Improvement,3
2406,April,Bentley,2019-11-03,NA,april.bentley@bilearner.com,Active,Contract,Part-Time,Production       ,01-06-1956,MA,Engineer,Female,Needs Improvement,3
2407,Ainsley,Booth,2023-01-01,NA,ainsley.booth@bilearner.com,Active,Part-Time,Full-Time,Production       ,31-12-1983,MA,Technician,Female,Needs Improvement,3
2408,Dereon,Huffman,2020-07-31,2021-04-05,dereon.huffman@bilearner.com,Terminated,Contract,Full-Time,Production       ,13-09-1978,MA,Coordinator,Female,Needs Improvement,3
2409,Colin,Cherry,2021-09-10,2022-07-19,colin.cherry@bilearner.com,Terminated,Part-Time,Temporary,Production       ,25-11-1982,MA,Laborer,Female,Needs Improvement,3
2410,Karla,Hines,2019-06-19,NA,karla.hines@bilearner.com,Active,Part-Time,Temporary,Production       ,14-01-1971,MA,Laborer,Male,Needs Improvement,3
2411,Colton,Decker,2021-08-16,NA,colton.decker@bilearner.com,Active,Part-Time,Full-Time,Production       ,17-06-1975,MA,Technician,Female,Needs Improvement,3
2412,Jayleen,Tran,2019-07-08,NA,jayleen.tran@bilearner.com,Active,Part-Time,Temporary,Production       ,16-09-1958,MA,Laborer,Female,Exceeds,3
2413,Aydin,Perry,2021-08-17,2022-08-31,aydin.perry@bilearner.com,Terminated,Full-Time,Part-Time,Production       ,29-03-1968,MA,Assistant,Female,Exceeds,3
2414,Jenna,Casey,2021-01-08,NA,jenna.casey@bilearner.com,Active,Full-Time,Part-Time,Production       ,07-08-1969,MA,Drafter,Female,Exceeds,3
2415,Remington,Bullock,2018-08-14,NA,remington.bullock@bilearner.com,Active,Contract,Part-Time,Production       ,19-10-1958,MA,Operator,Female,Exceeds,3
2416,Delaney,Stewart,2021-07-30,NA,delaney.stewart@bilearner.com,Active,Part-Time,Temporary,Production       ,10-05-1998,MA,Coordinator,Male,Exceeds,3
